NO_BKT,antecedent,consequent,current_basket_size,hour_of_day,day_of_week,is_weekend,rule_confidence,rule_lift,antecedent_rate,interest_lift,y
060224102,003278,003277,7.0,19.0,4.0,0.0,0.40666667,130.45482,0.0021971904,0.2866341,0
060225020,003278,003277,16.0,10.0,5.0,1.0,0.40666667,130.45482,0.0021971904,0.2866341,1
060225071,003278,003277,9.0,18.0,5.0,1.0,0.40666667,130.45482,0.0021971904,0.2866341,0
040225100,003278,003277,3.0,19.0,5.0,1.0,0.40666667,130.45482,0.0021971904,0.2866341,0
040225125,003278,003277,8.0,20.0,5.0,1.0,0.40666667,130.45482,0.0021971904,0.2866341,1
040225128,003278,003277,7.0,20.0,5.0,1.0,0.40666667,130.45482,0.0021971904,0.2866341,0
040226007,003278,003277,6.0,11.0,6.0,1.0,0.40666667,130.45482,0.0021971904,0.2866341,1
050226217,003278,003277,5.0,20.0,6.0,1.0,0.40666667,130.45482,0.0021971904,0.2866341,0
060228074,003278,003277,6.0,11.0,1.0,0.0,0.40666667,130.45482,0.0021971904,0.2866341,0
050228017,003278,003277,9.0,12.0,1.0,0.0,0.40666667,130.45482,0.0021971904,0.2866341,1
050228040,003278,003277,8.0,13.0,1.0,0.0,0.40666667,130.45482,0.0021971904,0.2866341,1
060228123,003278,003277,7.0,17.0,1.0,0.0,0.40666667,130.45482,0.0021971904,0.2866341,0
050228121,003278,003277,14.0,18.0,1.0,0.0,0.40666667,130.45482,0.0021971904,0.2866341,1
060228182,003278,003277,11.0,19.0,1.0,0.0,0.40666667,130.45482,0.0021971904,0.2866341,1
040228140,003278,003277,6.0,20.0,1.0,0.0,0.40666667,130.45482,0.0021971904,0.2866341,0
060102084,003278,004278,7.0,11.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050101072,003278,004278,8.0,17.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
060101106,003278,004278,10.0,19.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
040102013,003278,004278,10.0,18.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050102237,003278,004278,6.0,19.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
060102193,003278,004278,10.0,20.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050102268,003278,004278,15.0,20.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
060103017,003278,004278,16.0,10.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
060103048,003278,004278,9.0,17.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050103179,003278,004278,7.0,20.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050104111,003278,004278,10.0,18.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040104077,003278,004278,20.0,18.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040105012,003278,004278,2.0,9.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040105014,003278,004278,11.0,9.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040105099,003278,004278,5.0,16.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040105132,003278,004278,5.0,17.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050105125,003278,004278,8.0,18.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050105183,003278,004278,25.0,20.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050106050,003278,004278,16.0,13.0,4.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040106138,003278,004278,9.0,17.0,4.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040106162,003278,004278,10.0,18.0,4.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040107073,003278,004278,10.0,17.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
040107113,003278,004278,7.0,19.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
070107102,003278,004278,8.0,19.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
050108112,003278,004278,15.0,16.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
060108114,003278,004278,8.0,17.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
040108021,003278,004278,10.0,18.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050108125,003278,004278,6.0,18.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
040108032,003278,004278,5.0,18.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
040108043,003278,004278,15.0,18.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
040110031,003278,004278,15.0,10.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060111014,003278,004278,12.0,9.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060111051,003278,004278,8.0,11.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050111042,003278,004278,2.0,11.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040111041,003278,004278,12.0,16.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040112035,003278,004278,9.0,10.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040113176,003278,004278,4.0,20.0,4.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040114093,003278,004278,7.0,19.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050115043,003278,004278,27.0,11.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050115047,003278,004278,9.0,11.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
060115064,003278,004278,4.0,16.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
040115169,003278,004278,9.0,19.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
040115183,003278,004278,7.0,19.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050115213,003278,004278,9.0,20.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050116011,003278,004278,11.0,9.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050117002,003278,004278,7.0,8.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050117102,003278,004278,5.0,17.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050117107,003278,004278,3.0,17.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060117135,003278,004278,9.0,18.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050118035,003278,004278,21.0,12.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050118090,003278,004278,7.0,16.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050118140,003278,004278,7.0,18.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050118156,003278,004278,4.0,18.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050118207,003278,004278,6.0,20.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050122007,003278,004278,4.0,8.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050122119,003278,004278,5.0,14.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
040122074,003278,004278,9.0,16.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
060122137,003278,004278,6.0,19.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
040123152,003278,004278,9.0,19.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040123166,003278,004278,3.0,20.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060125085,003278,004278,8.0,21.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050128045,003278,004278,24.0,10.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
060128043,003278,004278,16.0,16.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
060128050,003278,004278,4.0,16.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
060128052,003278,004278,8.0,17.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050129032,003278,004278,12.0,10.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050129137,003278,004278,16.0,19.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
060129089,003278,004278,11.0,20.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
050130018,003278,004278,7.0,9.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040130124,003278,004278,5.0,19.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060131007,003278,004278,10.0,13.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040131249,003278,004278,14.0,20.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
060131148,003278,004278,9.0,21.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040201022,003278,004278,10.0,9.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050201018,003278,004278,7.0,9.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050201141,003278,004278,9.0,16.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040201174,003278,004278,13.0,19.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040201178,003278,004278,14.0,19.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
060201065,003278,004278,10.0,20.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040201231,003278,004278,8.0,21.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050202201,003278,004278,8.0,17.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050202203,003278,004278,12.0,17.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040202102,003278,004278,8.0,18.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
060202241,003278,004278,9.0,20.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060202251,003278,004278,13.0,20.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040202165,003278,004278,3.0,20.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040203031,003278,004278,8.0,9.0,4.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050204052,003278,004278,6.0,11.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
060204075,003278,004278,4.0,18.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050204251,003278,004278,6.0,20.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
060204149,003278,004278,15.0,21.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050205002,003278,004278,9.0,8.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
060205114,003278,004278,5.0,16.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
060205147,003278,004278,5.0,18.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
060205168,003278,004278,7.0,19.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
060205193,003278,004278,9.0,19.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
040206018,003278,004278,7.0,9.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040206043,003278,004278,2.0,11.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040206067,003278,004278,2.0,13.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050206070,003278,004278,6.0,13.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050206091,003278,004278,3.0,14.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050206095,003278,004278,8.0,14.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040206086,003278,004278,3.0,18.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050207002,003278,004278,14.0,8.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040207095,003278,004278,6.0,20.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040208008,003278,004278,9.0,8.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040208052,003278,004278,8.0,11.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050208074,003278,004278,11.0,19.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050209096,003278,004278,6.0,17.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040209048,003278,004278,10.0,19.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050210008,003278,004278,19.0,9.0,4.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050210071,003278,004278,3.0,12.0,4.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060210056,003278,004278,15.0,16.0,4.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050210150,003278,004278,9.0,20.0,4.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040211009,003278,004278,12.0,9.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
060211033,003278,004278,5.0,16.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050212136,003278,004278,8.0,15.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
060212065,003278,004278,10.0,17.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
060213014,003278,004278,11.0,9.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050213047,003278,004278,8.0,10.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060213097,003278,004278,7.0,17.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060213146,003278,004278,7.0,20.0,0.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040214068,003278,004278,2.0,18.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040214089,003278,004278,4.0,18.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060215019,003278,004278,5.0,9.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050215029,003278,004278,6.0,10.0,2.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
040216166,003278,004278,4.0,20.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050218146,003278,004278,4.0,20.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050219078,003278,004278,6.0,10.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
040219154,003278,004278,10.0,19.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050221225,003278,004278,3.0,20.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050223072,003278,004278,8.0,17.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060223062,003278,004278,14.0,21.0,3.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040224017,003278,004278,15.0,14.0,4.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
050224123,003278,004278,11.0,18.0,4.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
060224102,003278,004278,7.0,19.0,4.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060225020,003278,004278,16.0,10.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
060225071,003278,004278,9.0,18.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
040225100,003278,004278,3.0,19.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
040225125,003278,004278,8.0,20.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
040225128,003278,004278,7.0,20.0,5.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
040226007,003278,004278,6.0,11.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,0
050226217,003278,004278,5.0,20.0,6.0,1.0,0.38,120.27507,0.0021971904,0.26426724,1
060228074,003278,004278,6.0,11.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050228017,003278,004278,9.0,12.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050228040,003278,004278,8.0,13.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
060228123,003278,004278,7.0,17.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
050228121,003278,004278,14.0,18.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
060228182,003278,004278,11.0,19.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,0
040228140,003278,004278,6.0,20.0,1.0,0.0,0.38,120.27507,0.0021971904,0.26426724,1
060102098,010123,052408,8.0,12.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040101202,010123,052408,3.0,18.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
060101092,010123,052408,16.0,19.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
060102153,010123,052408,8.0,16.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040103085,010123,052408,5.0,17.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040103100,010123,052408,9.0,18.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
040103107,010123,052408,3.0,18.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050103161,010123,052408,22.0,19.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
040103177,010123,052408,2.0,21.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
060104174,010123,052408,12.0,20.0,2.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
050105091,010123,052408,7.0,17.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050105116,010123,052408,8.0,18.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040105156,010123,052408,10.0,18.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050105143,010123,052408,6.0,19.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
050105165,010123,052408,10.0,19.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050105185,010123,052408,10.0,20.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050106008,010123,052408,1.0,9.0,4.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040106027,010123,052408,5.0,9.0,4.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040106028,010123,052408,11.0,10.0,4.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040106107,010123,052408,5.0,15.0,4.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040106126,010123,052408,6.0,16.0,4.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050106093,010123,052408,7.0,17.0,4.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050106126,010123,052408,10.0,18.0,4.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040107096,010123,052408,13.0,18.0,5.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,1
050107181,010123,052408,25.0,20.0,5.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040108041,010123,052408,8.0,18.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040108081,010123,052408,30.0,20.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040108082,010123,052408,13.0,20.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,1
060108161,010123,052408,14.0,20.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,1
040109054,010123,052408,3.0,13.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
060109096,010123,052408,6.0,20.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050109090,010123,052408,5.0,20.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040110003,010123,052408,5.0,8.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040110006,010123,052408,10.0,8.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
050110030,010123,052408,21.0,10.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040110158,010123,052408,14.0,21.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
050111023,010123,052408,4.0,10.0,2.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
040111005,010123,052408,4.0,13.0,2.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050112010,010123,052408,5.0,9.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
060113023,010123,052408,3.0,13.0,4.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040114029,010123,052408,4.0,14.0,5.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040114088,010123,052408,9.0,19.0,5.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,1
050115026,010123,052408,20.0,10.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,1
050115051,010123,052408,7.0,11.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
060115096,010123,052408,13.0,18.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040115153,010123,052408,2.0,18.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050116030,010123,052408,4.0,10.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050116038,010123,052408,1.0,10.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050116039,010123,052408,3.0,10.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040116041,010123,052408,2.0,16.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050116093,010123,052408,6.0,16.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050116139,010123,052408,9.0,21.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050117071,010123,052408,4.0,11.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
060117070,010123,052408,1.0,15.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050118198,010123,052408,6.0,19.0,2.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
050119013,010123,052408,5.0,11.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050122179,010123,052408,3.0,19.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040122129,010123,052408,13.0,19.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050122221,010123,052408,10.0,20.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,1
040123052,010123,052408,7.0,10.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040123097,010123,052408,7.0,14.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040123122,010123,052408,9.0,16.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
050125033,010123,052408,6.0,11.0,2.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040125081,010123,052408,7.0,17.0,2.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040126133,010123,052408,9.0,17.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
040126165,010123,052408,21.0,19.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
060126052,010123,052408,14.0,19.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
040127127,010123,052408,4.0,19.0,4.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
060128066,010123,052408,17.0,17.0,5.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,1
040128122,010123,052408,3.0,19.0,5.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050129130,010123,052408,3.0,18.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,0
060129077,010123,052408,13.0,19.0,6.0,1.0,0.32214764,127.45503,0.0021825426,0.27817604,1
050130024,010123,052408,9.0,9.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050130095,010123,052408,14.0,14.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040130032,010123,052408,7.0,14.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040130113,010123,052408,9.0,19.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
050130188,010123,052408,9.0,20.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050130217,010123,052408,4.0,21.0,0.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
040131032,010123,052408,5.0,10.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040131183,010123,052408,2.0,17.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040131243,010123,052408,19.0,20.0,1.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
040201063,010123,052408,4.0,10.0,2.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
040201087,010123,052408,15.0,11.0,2.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050201175,010123,052408,18.0,21.0,2.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040202013,010123,052408,19.0,13.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
040202016,010123,052408,18.0,13.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
050202159,010123,052408,14.0,14.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
060202127,010123,052408,10.0,17.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,1
060202130,010123,052408,11.0,17.0,3.0,0.0,0.32214764,127.45503,0.0021825426,0.27817604,0
